fire_location_latitude,fire_location_longitude
55.058167,-117.509
55.028683,-117.8528
55.443517,-119.759
55.004067,-117.335267
55.23825,-118.25445
55.23425,-118.2601
55.568717,-118.699217
55.358083,-117.149017
54.815367,-119.935083
55.755829,-119.350993
55.514333,-119.134883
55.232237,-118.261986
55.026944,-118.543056
55.269722,-118.206944
56.270517,-119.12645
55.488267,-118.3633
55.56045,-118.695833
55.216045,-117.965601
58.458333,-114.541667
58.710833,-118.716667
58.709062,-118.70359
58.706891,-118.682352
58.5413,-114.5924
58.54145,-114.609383
58.71135,-118.68605
58.516333,-115.1564
58.70725,-118.6987
58.706891,-118.696261
58.455633,-114.544267
59.039868,-117.724119
58.467346,-114.48173
58.708697,-118.707041
58.713033,-118.754333
58.460122,-114.551277
58.699833,-118.68825
58.7095,-118.680667
58.706891,-118.668094
58.39867,-114.69163
58.3985,-114.6795
58.467346,-114.537506
58.464567,-114.574
58.4689,-114.57275
58.47466,-114.495502
58.4672,-114.536033
58.457783,-114.529133
58.467346,-114.537506
58.399917,-114.693833
58.467167,-114.5275
58.708697,-118.664617
58.498229,-115.119705
58.2324,-114.3836
58.812867,-118.711917
58.802733,-118.7159
58.45918,-114.5292
58.490267,-115.147383
58.4909,-115.153933
58.707683,-118.6921
58.50088,-115.11983
58.51965,-115.139267
58.46985,-114.51495
58.463083,-114.567283
58.714115,-118.696261
58.714115,-118.696261
58.719067,-118.70515
58.709,-118.688
58.314833,-116.238933
58.462117,-114.5105
58.38995,-116.013983
58.523217,-116.7074
58.706891,-118.682352
55.926737,-110.731852
55.93165,-110.724917
55.942367,-110.716117
55.935183,-110.7205
55.271033,-113.232867
55.932683,-110.723117
55.941533,-110.719317
55.939725,-110.718812
55.91235,-110.744117
55.1403,-114.037117
55.911283,-110.73935
55.9201,-110.737933
55.929717,-110.725067
55.926617,-110.724717
55.9344,-110.725183
54.665983,-113.55465
54.478583,-111.5027
54.619056,-111.846844
55.9599,-110.7077
55.928113,-110.719491
55.92075,-110.737233
55.91685,-110.736617
55.904517,-110.7444
55.840367,-110.886183
54.900033,-114.17755
54.896933,-114.201617
54.858884,-112.290719
54.675717,-110.561917
55.2006,-113.198917
56.42685,-111.05435
56.451517,-116.1266
56.477417,-116.414167
56.9731,-117.749583
56.065,-116.78575
56.47795,-116.414383
56.466033,-116.40005
56.436683,-117.344517
56.468106,-116.405024
55.81475,-116.52235
52.815333,-114.814183
52.641252,-115.12514
52.446567,-115.792367
52.029917,-115.143967
52.676133,-115.3527
52.502083,-116.10535
52.197167,-114.7845
52.42805,-115.191417
52.482067,-114.93695
52.100633,-116.425667
52.397401,-115.910077
55.15235,-116.122337
55.917883,-115.64955
55.958967,-113.8351
55.355983,-115.660717
55.39628,-116.076326
55.396702,-116.080879
55.609721,-116.251082
55.39895,-116.1059
55.402,-116.303283
55.94875,-113.814183
55.732267,-116.425083
55.951667,-113.9175
55.361933,-116.732017
55.345003,-115.779078
55.290833,-115.294667
55.359833,-115.7915
55.3223,-116.518133
55.639333,-116.096
56.020588,-113.874911
55.36205,-115.738917
55.98115,-113.89205
56.011516,-113.897398
55.286199,-116.8662
55.28485,-116.848
55.402,-116.3035
55.909283,-115.640767
55.909167,-115.634567
55.342983,-115.792033
55.185,-116.184167
55.325836,-115.798925
55.9108,-115.63425
55.913833,-115.650667
55.912883,-115.64855
55.802833,-116.355833
55.5556,-116.141783
55.18725,-116.171067
55.908112,-115.638853
55.910633,-113.8672
55.276,-116.811133
55.804017,-116.359883
55.938183,-115.32885
55.93395,-115.36255
55.401733,-116.42725
56.537517,-116.0553
55.399,-114.731
56.136833,-113.859
55.90405,-115.646867
55.978817,-113.870783
55.636133,-116.402533
55.251883,-116.219917
56.683867,-114.610783
55.32145,-115.270683
55.2941,-114.862267
55.20475,-116.20655
56.246717,-113.770667
56.832167,-115.4545
55.890183,-115.827467
55.9347,-115.376317
55.400983,-116.124083
56.435483,-115.306
56.282194,-115.700749
55.343163,-116.59221
55.410533,-116.010983
55.641917,-115.967867
55.631317,-115.967567
55.1157,-115.302467
54.238517,-116.787167
54.1884,-115.785217
54.153383,-115.681683
54.379167,-116.9895
54.748433,-116.720067
54.198267,-115.259733
53.972667,-115.831833
51.203817,-114.942567
51.203217,-114.941417
49.066883,-113.6077
49.911183,-114.505683
50.262917,-114.318333
51.047367,-115.157333
51.632933,-115.159717
51.138183,-114.877217
50.284733,-114.546917
51.159,-114.8553
51.105583,-115.03935
51.096717,-115.108
51.006083,-115.287717
51.14665,-114.872917
51.31345,-114.965417
51.039683,-115.026567
51.032567,-115.039083
51.039717,-115.026583
51.087567,-115.02225
51.149317,-114.9086
53.462633,-117.533333
53.208545,-116.806876
53.390483,-117.571617
53.479,-116.116667
53.36815,-117.708383
53.39145,-117.569883
53.617833,-115.811667
53.40873,-117.78275
53.749933,-116.617283
53.921667,-118.936167
53.551112,-116.543612
53.49445,-116.49805
53.443617,-115.580233
55.06025,-118.7105
55.081122,-117.791798
55.81286,-119.81071
54.7936,-117.129367
55.078683,-117.618717
55.644443,-119.2125
54.826317,-119.71525
55.035567,-118.59465
55.06565,-118.703767
55.897917,-119.039083
55.11975,-118.194767
55.0436,-118.6018
58.705917,-118.6914
58.697771,-118.685829
58.712309,-118.713996
58.708697,-118.685829
58.548083,-115.160733
58.702983,-118.66815
58.6987,-118.686617
58.704483,-118.690117
58.70435,-118.687533
58.7054,-118.685867
58.711083,-118.704033
58.71455,-118.75685
58.467346,-114.52339
58.7071,-118.6924
58.706783,-118.6872
58.7085,-118.689133
58.7191,-118.74965
58.6966,-118.67995
58.712117,-118.68095
58.693167,-118.6718
58.460122,-114.52339
58.7067,-118.687883
58.467346,-114.52339
58.720683,-118.696617
58.46855,-114.52685
58.720683,-118.696617
58.720683,-118.696617
58.71105,-118.692033
58.720683,-118.696617
58.720683,-118.696617
58.70545,-118.68535
58.697433,-118.68555
58.46815,-114.5227
58.467346,-114.565393
58.4622,-114.566917
58.465967,-114.549717
58.708833,-118.6926
58.717633,-118.717067
58.714115,-118.710518
58.71925,-118.692167
58.697733,-118.68605
58.33235,-115.444983
58.69705,-118.685383
58.45,-114.54
58.46185,-114.5438
58.4557,-114.542683
58.723067,-118.744483
58.491167,-115.15525
58.454833,-114.5448
58.496423,-115.151036
58.465,-114.54245
58.460122,-114.537506
58.712367,-118.678467
58.709217,-118.691267
58.543267,-117.897383
58.33895,-119.515167
58.285717,-116.420288
58.71145,-118.6816
58.467346,-114.565393
58.713567,-118.688183
55.93025,-110.7269
55.928517,-110.7311
55.929783,-110.723333
55.934567,-110.72585
55.915633,-110.737967
55.916233,-110.73915
55.92415,-110.731883
55.920767,-110.734
55.927383,-110.730317
55.924409,-110.732382
55.914467,-110.74355
55.912417,-110.744317
55.934483,-110.7227
55.929733,-110.7266
55.926917,-110.732
55.89795,-110.746517
55.89645,-110.744767
55.930483,-110.72655
55.930717,-110.72485
55.91395,-110.74025
55.920796,-110.732382
55.9435,-110.7139
55.92905,-110.723333
55.9394,-110.717083
55.190167,-113.189333
55.917917,-110.736717
55.896617,-110.750183
56.02655,-110.609733
55.917483,-110.457683
55.916617,-110.7321
55.91875,-110.730833
55.916617,-110.7321
55.921133,-110.728817
55.9284,-110.615567
55.93235,-110.646867
55.931583,-110.6539
55.931117,-110.6563
55.910617,-110.742683
55.909865,-110.73915
54.563417,-110.9322
54.4306,-110.98945
55.900317,-110.751567
55.9015,-110.750483
54.559833,-111.5665
54.53529,-110.65106
54.89175,-111.384667
54.509409,-110.631551
54.53221,-110.64306
54.53972,-110.64682
55.899025,-110.752041
54.5171,-110.414617
55.93635,-112.039967
55.713133,-112.183433
55.722733,-112.191533
55.756033,-112.200033
55.434617,-112.413417
54.988267,-110.579083
54.675833,-113.678167
54.624955,-113.78145
54.530983,-111.23665
55.061533,-111.839883
55.064267,-111.340383
56.2736,-110.796567
55.946271,-112.011504
55.648367,-112.12835
56.193283,-110.91155
55.862467,-111.007117
55.105616,-112.600912
55.909,-110.744183
59.657667,-111.419833
56.961983,-111.904167
56.392533,-111.190867
56.63095,-111.558317
56.962217,-111.82925
56.438733,-111.18615
57.11339,-111.906675
56.803317,-111.072783
56.475332,-116.365348
56.439117,-116.108667
56.46965,-116.371
56.795483,-117.259317
57.582467,-117.5182
56.203333,-118.542517
56.31015,-117.3509
55.812583,-116.7089
56.364,-117.805417
56.436933,-116.35185
52.396,-116.245
52.422961,-115.12514
52.381041,-116.272887
52.234,-115.414
52.525,-114.891
53.025,-115.215
52.078,-115.036
52.4585,-115.651167
52.865567,-114.8725
52.46,-115.643
52.287872,-116.371755
53.155167,-115.9127
52.3792,-115.109367
52.253667,-114.913133
52.121,-114.991
53.035733,-114.97325
53.026533,-114.963967
52.05,-115.107
53.063667,-115.688333
52.462913,-115.095227
52.739567,-115.124167
52.9641,-115.580633
51.741833,-115.5742
52.134167,-115.467817
52.735902,-115.315657
52.612146,-114.74752
52.120553,-115.163906
51.7185,-114.938433
52.299417,-115.394267
53.01665,-115.1706
52.685016,-115.34581
52.331939,-115.599016
52.398567,-116.241717
53.060683,-115.181033
51.86832,-115.055937
52.48215,-116.4084
52.051417,-116.428617
52.33265,-115.714683
53.168267,-115.207783
52.659417,-115.071233
52.557033,-115.094783
52.200552,-115.354319
52.161817,-115.0264
52.765021,-116.360781
52.036933,-116.4435
52.355267,-116.471683
55.905933,-113.57885
55.288667,-115.320217
55.908112,-115.638853
55.9404,-113.756417
55.916783,-115.651683
55.9165,-115.654667
55.406333,-116.124667
55.948233,-115.605533
55.295383,-114.74455
55.664583,-116.114417
55.2495,-116.872167
55.277833,-116.263167
55.406947,-116.019757
55.896683,-115.671567
55.195667,-116.1754
55.941817,-113.784933
55.352067,-116.380167
55.9175,-115.640733
55.230567,-114.1516
55.968333,-115.443333
55.373417,-114.045933
55.9351,-115.614917
55.9183,-113.960183
55.915417,-115.66495
55.92035,-115.651167
55.397494,-115.792676
55.414333,-115.76925
55.529633,-116.1594
55.982983,-113.885033
56.41695,-114.053483
55.584317,-116.641733
55.785767,-116.428183
56.421867,-115.905367
55.355992,-116.237897
56.678017,-114.72795
55.23635,-114.549267
55.319767,-114.760117
55.38235,-115.4863
55.893083,-115.814267
56.126817,-113.849433
54.8795,-115.2845
55.5425,-116.132
55.343667,-114.721017
55.3734,-114.74415
55.9514,-113.9244
55.951633,-113.9135
55.690733,-115.097833
56.677817,-114.727517
55.316633,-116.160217
54.8375,-115.446667
54.828083,-115.422
55.22475,-114.651933
54.932783,-115.210783
55.955733,-115.974017
55.248383,-116.2154
55.812,-113.42025
55.766117,-114.465783
54.96485,-115.954733
54.998483,-115.914467
55.037667,-115.662067
55.52295,-116.169033
54.675867,-114.851433
54.534247,-114.356895
54.684884,-115.560359
54.450783,-114.7659
54.444267,-114.560033
54.448,-114.559883
54.56625,-115.517483
54.034575,-115.518045
54.248436,-115.884644
51.63575,-115.110383
50.84075,-114.66575
51.101883,-115.033867
51.189,-114.893833
51.18495,-114.845333
51.165417,-114.983167
51.181,-114.698167
49.8844,-114.0065
49.883888,-113.978883
51.106733,-114.890433
49.8966,-114.587433
49.91845,-114.473867
53.3705,-117.737
53.572,-116.208333
53.564467,-115.31925
53.390683,-117.563583
53.818717,-119.127017
53.617,-115.74605
53.37665,-116.062
53.139133,-115.427417
53.216067,-115.2349
53.468667,-117.4933
53.762825,-115.357569
53.743883,-116.132367
53.306917,-117.731367
54.478317,-119.5693
54.85555,-118.7319
55.028783,-117.490233
55.090833,-118.190167
55.6759,-119.222767
54.637811,-118.682711
54.489617,-118.333033
54.699867,-118.33315
55.108567,-117.907
55.577417,-119.5679
55.081358,-118.752069
55.07235,-118.967483
54.8759,-118.666383
54.405783,-117.80365
54.991567,-118.611767
55.181442,-117.866188
54.976383,-117.716767
54.859544,-118.777492
54.732167,-117.47245
55.167567,-117.82175
55.059583,-118.650381
58.514817,-117.18255
58.7146,-118.7335
58.7192,-118.7463
58.712917,-118.751967
58.717933,-118.746833
58.702967,-118.683117
58.706217,-118.68555
58.697917,-118.683567
58.71765,-118.746317
58.712617,-118.72785
58.71065,-118.6833
58.714333,-118.75465
58.708533,-118.707833
58.710583,-118.680467
58.463983,-114.547483
58.69855,-118.6856
58.705467,-118.6963
58.70295,-118.6828
58.713,-118.768483
58.698683,-118.685083
58.6987,-118.685017
58.4638,-114.565733
58.51385,-115.155667
58.53555,-117.121817
58.698767,-118.68495
58.7166,-118.744167
58.712167,-118.73085
58.460517,-114.453117
58.4686,-114.538167
58.696167,-118.680667
58.719883,-118.744183
58.22155,-116.366383
59.03705,-118.9217
58.469083,-114.53695
58.7168,-118.755983
58.457917,-114.528967
58.600017,-118.218383
58.6967,-118.68755
58.71035,-118.704933
58.478633,-114.521667
58.468583,-114.534767
58.734983,-118.7072
58.710333,-118.69135
58.4632,-114.546867
58.455667,-114.5445
58.395217,-114.62305
59.395482,-119.281937
58.689233,-117.095033
59.1354,-117.83075
58.709417,-118.6863
58.62085,-118.927683
58.718767,-118.70545
58.510961,-115.151036
54.70977,-111.848902
55.96678,-110.833977
54.807312,-114.189146
55.934132,-110.718863
55.920796,-110.732382
55.917182,-110.732382
55.958617,-110.7068
55.910117,-110.739133
55.9475,-110.718612
54.9079,-113.5141
55.179795,-112.068414
56.196667,-110.924333
55.932033,-110.6454
55.062,-111.544167
55.933402,-110.737228
55.528717,-110.577
54.706517,-111.852817
54.68995,-111.61475
54.544933,-111.476267
56.637517,-111.157
57.749333,-111.699833
58.9525,-110.584667
58.7215,-111.148917
56.589067,-111.320567
57.099152,-117.210496
56.467833,-116.40535
56.467067,-116.373333
55.731767,-116.82085
56.316033,-117.346583
56.475332,-117.682465
56.431983,-117.8643
52.691833,-115.360133
52.701917,-115.292217
52.162405,-115.065761
52.538167,-115.636833
53.041163,-115.612925
52.52483,-115.599016
52.825933,-114.5673
52.444745,-115.29307
52.495655,-115.96398
52.45115,-115.30595
52.933583,-115.491783
53.015667,-115.436833
52.075267,-115.948333
52.936028,-115.931474
53.106688,-115.393523
53.063035,-115.100988
53.077586,-115.204519
53.041163,-115.08263
55.963617,-113.805917
55.939033,-113.777883
55.192783,-116.176667
56.9114,-114.92365
55.524767,-116.163833
55.90745,-115.63295
55.359288,-115.716575
55.164767,-114.778483
55.800017,-115.597017
55.900167,-113.883333
55.483783,-116.6544
55.435433,-116.855067
55.168033,-115.336267
56.678922,-115.708993
55.919467,-115.661967
55.464667,-114.79635
55.239167,-114.761833
55.869133,-115.806817
55.913717,-113.923583
55.924583,-113.956283
55.906094,-113.82553
55.2355,-114.3325
55.042317,-115.483417
55.98135,-113.887567
55.871983,-113.44795
56.522333,-115.142933
55.316433,-116.258167
56.460789,-114.60005
55.997467,-113.423433
56.460789,-114.60005
55.814617,-113.420333
56.740583,-114.818333
56.686238,-114.578947
54.7189,-114.6946
54.444895,-114.980661
54.357594,-115.440976
54.494667,-116.986
54.4674,-114.79085
54.18625,-115.1752
54.60375,-115.205517
51.06955,-114.988767
51.156267,-114.8904
49.623967,-114.654917
51.052033,-115.3003
51.063517,-115.292883
51.1931,-114.928367
50.441833,-114.426267
49.296067,-114.401
49.82745,-114.529533
49.886467,-114.6014
49.91775,-114.599967
51.174417,-114.81895
53.6072,-116.202183
53.379009,-117.652597
53.27145,-115.788017
53.096517,-116.478583
52.884183,-117.030583
53.40885,-117.774083
55.063733,-117.432583
55.0936,-117.585617
55.03049,-118.726647
55.215884,-118.239507
58.189852,-117.241827
58.711633,-118.705167
58.709533,-118.7086
58.710533,-118.724767
58.715933,-118.73505
58.715633,-118.743567
58.71025,-118.72345
58.710483,-118.7204
58.713217,-118.732567
58.70765,-118.683233
58.704633,-118.67465
58.47675,-115.176617
58.710467,-118.67095
58.7095,-118.679867
58.705467,-118.696183
58.710583,-118.697267
58.705733,-118.69185
58.70855,-118.69545
58.701883,-118.688417
58.745393,-114.053237
58.705917,-118.6959
58.712833,-118.736033
58.7015,-118.687567
58.705117,-118.696333
58.701383,-118.685829
58.442833,-114.254517
58.71885,-118.747417
58.71755,-118.748917
58.713433,-118.667917
58.710383,-118.692517
58.714983,-118.742867
58.716367,-118.74605
58.718967,-118.748417
58.717867,-118.748433
58.71755,-118.7464
58.700017,-118.688133
58.697733,-118.68625
58.705683,-118.691183
58.698467,-118.6868
58.821386,-118.826662
58.703817,-118.681717
58.697833,-118.677917
58.28163,-116.50252
58.7226,-118.74515
59.017633,-117.682167
58.71085,-118.693033
58.712767,-118.690817
58.456967,-114.565667
58.434,-116.22
58.465767,-114.539433
58.517833,-117.04
58.445583,-114.579165
58.467346,-114.52339
58.466,-114.522667
58.467346,-114.537506
58.465383,-114.513433
58.46695,-114.534883
58.482783,-114.362483
58.465683,-114.54345
58.465867,-114.521467
58.816667,-118.724833
58.326167,-115.429167
58.46585,-114.523083
58.738202,-117.313688
58.372333,-115.025917
58.47466,-114.997481
58.72785,-117.248183
58.02005,-116.798733
54.76229,-111.88693
54.517218,-110.414233
54.673046,-111.916941
54.513023,-111.356236
54.633833,-111.890667
54.677,-111.915
54.6505,-111.892
54.6845,-111.911833
54.8677,-111.8879
54.769167,-111.912633
55.932883,-110.646717
54.680617,-111.893833
54.891199,-111.91466
55.9415,-110.735717
54.624233,-111.842233
55.902638,-110.752041
55.931567,-110.725617
54.936,-113.017
55.9181,-110.733217
54.678888,-111.904443
55.566,-110.931
55.130467,-113.23775
55.132667,-112.4405
54.452417,-111.56315
55.907,-110.502167
55.904967,-110.737317
54.735845,-114.098511
54.80575,-111.55585
55.391267,-111.12455
55.998183,-111.959833
55.065517,-111.44805
55.938954,-110.719491
54.673046,-110.933996
55.241633,-112.363917
55.2686,-113.21225
55.928113,-110.725936
54.665817,-111.041345
55.561417,-112.404517
54.671133,-111.304283
55.069294,-112.403817
57.226417,-111.5107
56.689167,-111.292222
58.225703,-111.278737
56.136033,-111.774217
56.458947,-111.127669
57.6988,-111.336783
56.588667,-111.322833
58.039722,-113.824717
58.764833,-111.106167
56.594217,-111.325133
56.69315,-111.414
56.807167,-111.739967
56.6759,-111.381933
56.830967,-111.44445
56.779233,-111.4396
56.329899,-117.102933
56.354183,-119.500617
56.363433,-118.777233
57.878667,-117.61365
56.337967,-117.661133
57.919067,-117.895333
57.813573,-117.66195
56.57855,-119.9615
56.58515,-119.899867
56.47725,-116.410817
52.19675,-116.464367
52.401917,-116.249383
52.073517,-115.001117
51.993186,-115.152152
52.00774,-115.152152
52.455612,-116.162119
52.821967,-114.743483
51.811237,-115.143241
52.892357,-115.128171
55.341167,-115.783267
55.9473,-115.5979
55.40895,-116.222833
55.993483,-113.885717
55.279133,-114.797983
55.4761,-116.174417
55.212117,-116.288233
55.348436,-115.725557
55.915417,-115.652067
55.306217,-114.732433
55.9501,-113.814083
54.753,-116.285667
55.205917,-114.7823
55.3588,-115.870317
55.86465,-115.182367
55.432617,-116.81295
56.568092,-115.094245
55.6548,-116.639933
55.345783,-116.61815
55.919817,-113.9397
55.070183,-115.648
55.0993,-115.686633
55.253843,-114.225186
54.339483,-114.7772
54.159233,-115.675683
53.9901,-115.788351
54.21211,-115.896985
54.53745,-114.30015
54.697783,-114.30215
51.1632,-114.903617
51.139444,-114.9025
51.167917,-114.822067
51.178735,-114.922167
51.1598,-114.975067
50.857652,-114.652967
50.851667,-114.6275
51.649617,-115.302383
51.401383,-115.193617
49.361667,-114.328333
50.907333,-114.656
51.161883,-114.869317
53.64142,-118.1875
53.46404,-117.78005
53.4518,-117.78702
53.42532,-117.75154
53.42543,-117.7514
53.37847,-117.63683
53.44268,-117.47948
53.55636,-119.6292
53.39032,-117.36966
53.157883,-115.429783
53.7757,-119.760791
53.80148,-119.54393
53.791567,-119.743
53.518567,-116.626317
53.16635,-116.643217
53.969517,-118.512417
55.072087,-117.489872
55.069967,-117.48555
54.995883,-118.850367
55.026876,-118.885458
55.145683,-118.074217
55.8705,-119.1055
56.253833,-119.027783
55.515792,-119.984703
55.136733,-118.178183
55.136733,-118.178183
55.135837,-118.175237
55.1381,-118.18115
55.1381,-118.18115
55.135837,-118.175237
55.13945,-118.181885
55.086983,-119.892517
55.720733,-119.827817
55.842083,-119.228983
54.350328,-119.919998
55.048651,-118.745792
58.04015,-115.6019
58.70935,-118.680183
58.704033,-118.689167
58.706867,-118.668083
58.713033,-118.673383
58.711567,-118.711567
58.712309,-118.72095
58.712309,-118.727905
58.7032,-118.678583
58.697771,-118.685829
58.7207,-118.74362
58.708697,-118.756071
58.69945,-118.681967
58.697467,-118.682383
58.7075,-118.6876
58.50121,-117.022192
58.724383,-118.7383
58.712309,-118.678874
58.710333,-118.696717
58.7097,-118.696683
58.709383,-118.694933
58.457733,-114.529
58.516617,-117.053783
58.71592,-118.756071
58.719623,-118.707041
58.465267,-114.448183
58.708317,-118.67895
58.7095,-118.69455
58.70565,-118.69535
58.467346,-114.551277
58.306905,-115.855722
58.706617,-118.6921
58.710333,-118.724267
58.708333,-118.72625
58.708697,-118.685829
58.387317,-115.97025
58.708697,-118.692784
58.496423,-115.123148
58.445167,-114.409733
58.452807,-114.383951
58.079867,-116.285
58.1717,-116.275283
58.708697,-118.72095
58.710367,-118.665067
58.715167,-118.7416
58.5156,-116.8071
58.7,-118.711167
58.694583,-118.67595
58.694667,-118.6805
58.467383,-114.5282
58.451667,-114.579167
58.455583,-114.527
58.710933,-118.71595
58.4575,-114.523833
58.710683,-118.7158
58.468333,-114.535
58.451167,-114.534
58.4523,-114.528217
58.720067,-118.751333
58.468167,-114.538167
58.863,-118.8583
58.467667,-114.531833
58.7211,-118.741267
58.458867,-114.5273
58.455667,-114.5255
58.464085,-114.563023
58.464917,-114.53945
58.80885,-118.724583
58.467346,-114.342292
58.46255,-114.544033
58.707733,-118.700583
57.581,-114.444
58.837729,-118.851351
58.82135,-118.872867
58.69725,-118.774
58.642817,-119.510067
58.426067,-114.7721
58.426,-114.7725
58.165183,-114.494333
58.50795,-115.11845
58.4985,-114.955283
58.462662,-114.44332
58.469917,-114.5733
58.2285,-114.3251
55.02737,-111.54191
55.007572,-111.723841
55.003958,-111.730118
54.690833,-111.753333
55.842733,-110.87665
55.94035,-110.737067
55.908467,-110.746067
55.906252,-110.745595
55.931727,-110.725936
55.028833,-111.5394
55.980217,-110.658667
55.93534,-110.713045
54.722383,-110.69355
55.937983,-110.718917
55.568133,-110.802133
54.433283,-111.72865
54.687717,-110.9884
55.9302,-110.731983
55.917733,-110.737167
54.70565,-111.903933
55.93534,-110.719491
55.1957,-113.20425
55.051043,-113.763707
55.914933,-110.463033
55.074733,-112.78875
55.038567,-111.542733
54.815167,-111.566
55.6366,-111.05235
55.240333,-113.188333
57.419567,-111.324617
57.385833,-111.964167
56.684432,-111.304142
57.166133,-111.635017
56.65489,-111.18048
57.8822,-111.044
57.9767,-111.0128
57.211117,-111.647617
57.90375,-111.038067
57.308,-111.869
57.296667,-111.502833
56.688433,-111.299533
59.928983,-111.814533
57.181617,-111.639133
57.461483,-111.553317
56.631533,-111.438017
56.704283,-110.750017
56.305717,-118.311667
56.50005,-116.541467
56.440183,-116.09935
56.481667,-116.354722
55.997967,-116.779583
56.466299,-116.381934
56.491944,-117.324722
56.33639,-118.904713
56.338183,-118.90705
56.495967,-117.2785
57.838056,-117.609722
56.495386,-117.277573
56.466367,-116.3988
56.326112,-118.588512
57.646408,-117.193453
56.746986,-118.414543
56.6365,-119.473667
56.689167,-118.601111
56.671667,-117.255167
56.509383,-117.203333
56.624267,-117.936233
52.763233,-115.353933
52.635333,-115.383667
52.398333,-116.233517
52.697333,-115.317167
52.6991,-115.325833
53.052099,-115.131385
52.504764,-115.230282
53.107817,-116.146917
53.092767,-115.198167
52.13149,-115.235311
52.321022,-116.149976
52.814267,-114.877283
52.231817,-114.939417
52.224917,-115.0178
52.422983,-114.981083
52.078133,-116.103733
55.639578,-116.063384
55.51885,-116.164667
55.98085,-113.890533
55.957783,-113.779167
55.910533,-115.64475
55.356533,-115.783
56.335667,-113.384167
56.671383,-114.577467
55.97555,-113.84165
56.482767,-116.05135
55.904717,-115.6341
55.91575,-115.650867
55.918733,-113.946117
55.342925,-115.77368
56.142413,-113.85808
55.636133,-116.072417
55.185117,-116.232017
55.534148,-116.147708
55.9074,-115.642467
55.890717,-115.6445
55.304997,-114.762167
55.405233,-116.0864
55.537763,-116.166873
55.922656,-115.664957
55.304799,-114.956217
56.274417,-114.157783
55.907133,-115.621
57.098367,-114.048867
55.304,-114.737967
55.28585,-116.488717
55.949617,-113.730433
56.678833,-114.579333
55.480283,-115.394617
55.8688,-115.106883
56.862509,-113.37555
55.767167,-114.405333
54.85218,-115.256247
55.3601,-115.01135
55.516817,-114.940033
55.984917,-113.86815
55.797383,-113.3923
54.076683,-115.850583
54.372143,-114.934985
54.292883,-116.0708
54.45495,-114.583117
54.497733,-115.374283
54.46125,-115.519597
54.225483,-115.071483
54.208483,-115.229217
54.133133,-116.640233
54.208425,-116.065794
